"","...1","year","date","location","result","team","conf","opp","opp_conf","tpm","tpa","tp_pct","round"
"725",725,2018,2018-03-17,"N","L","Ohio St.","B10","Gonzaga","WCC",11,26,0.423076923076923,"2. ROUND OF 32"
"726",726,2018,2018-03-17,"N","W","Gonzaga","WCC","Ohio St.","B10",9,22,0.409090909090909,"2. ROUND OF 32"
"727",727,2018,2018-03-17,"N","L","Florida","SEC","Texas Tech","B12",6,22,0.272727272727273,"2. ROUND OF 32"
"728",728,2018,2018-03-17,"N","W","Texas Tech","B12","Florida","SEC",6,15,0.4,"2. ROUND OF 32"
"729",729,2018,2018-03-17,"N","L","Houston","Amer","Michigan","B10",7,18,0.388888888888889,"2. ROUND OF 32"
"730",730,2018,2018-03-17,"N","W","Michigan","B10","Houston","Amer",8,30,0.266666666666667,"2. ROUND OF 32"
"731",731,2018,2018-03-16,"N","L","Providence","BE","Texas A&M","SEC",6,20,0.3,"1. ROUND OF 64"
"732",732,2018,2018-03-16,"N","W","Texas A&M","SEC","Providence","BE",6,16,0.375,"1. ROUND OF 64"
"733",733,2018,2018-03-16,"N","L","Cal St. Fullerton","BW","Purdue","B10",4,18,0.222222222222222,"1. ROUND OF 64"
"734",734,2018,2018-03-16,"N","W","Purdue","B10","Cal St. Fullerton","BW",9,22,0.409090909090909,"1. ROUND OF 64"
"735",735,2018,2018-03-16,"N","W","Marshall","CUSA","Wichita St.","Amer",9,23,0.391304347826087,"1. ROUND OF 64"
"736",736,2018,2018-03-16,"N","L","Wichita St.","Amer","Marshall","CUSA",8,29,0.275862068965517,"1. ROUND OF 64"
"737",737,2018,2018-03-16,"N","L","Georgia St.","SB","Cincinnati","Amer",8,27,0.296296296296296,"1. ROUND OF 64"
"738",738,2018,2018-03-16,"N","W","Cincinnati","Amer","Georgia St.","SB",9,30,0.3,"1. ROUND OF 64"
"739",739,2018,2018-03-16,"N","L","Lipscomb","ASun","North Carolina","ACC",7,28,0.25,"1. ROUND OF 64"
"740",740,2018,2018-03-16,"N","W","North Carolina","ACC","Lipscomb","ASun",9,22,0.409090909090909,"1. ROUND OF 64"
"741",741,2018,2018-03-16,"N","W","Butler","BE","Arkansas","SEC",11,26,0.423076923076923,"1. ROUND OF 64"
"742",742,2018,2018-03-16,"N","L","Arkansas","SEC","Butler","BE",4,18,0.222222222222222,"1. ROUND OF 64"
"743",743,2018,2018-03-16,"N","L","Murray St.","OVC","West Virginia","B12",7,23,0.304347826086957,"1. ROUND OF 64"
"744",744,2018,2018-03-16,"N","W","West Virginia","B12","Murray St.","OVC",4,11,0.363636363636364,"1. ROUND OF 64"
"745",745,2018,2018-03-16,"N","L","Texas","B12","Nevada","MWC",11,24,0.458333333333333,"1. ROUND OF 64"
"746",746,2018,2018-03-16,"N","W","Nevada","MWC","Texas","B12",11,29,0.379310344827586,"1. ROUND OF 64"
"747",747,2018,2018-03-16,"N","W","Kansas St.","B12","Creighton","BE",9,19,0.473684210526316,"1. ROUND OF 64"
"748",748,2018,2018-03-16,"N","L","Creighton","BE","Kansas St.","B12",9,34,0.264705882352941,"1. ROUND OF 64"
"749",749,2018,2018-03-16,"N","L","Bucknell","Pat","Michigan St.","B10",11,20,0.55,"1. ROUND OF 64"
"750",750,2018,2018-03-16,"N","W","Michigan St.","B10","Bucknell","Pat",5,17,0.294117647058824,"1. ROUND OF 64"
"751",751,2018,2018-03-16,"N","L","College of Charleston","CAA","Auburn","SEC",5,22,0.227272727272727,"1. ROUND OF 64"
"752",752,2018,2018-03-16,"N","W","Auburn","SEC","College of Charleston","CAA",5,24,0.208333333333333,"1. ROUND OF 64"
"753",753,2018,2018-03-16,"N","L","Texas Southern","SWAC","Xavier","BE",8,25,0.32,"1. ROUND OF 64"
"754",754,2018,2018-03-16,"N","W","Xavier","BE","Texas Southern","SWAC",11,24,0.458333333333333,"1. ROUND OF 64"
"755",755,2018,2018-03-16,"N","W","UMBC","AE","Virginia","ACC",12,24,0.5,"1. ROUND OF 64"
"756",756,2018,2018-03-16,"N","L","Virginia","ACC","UMBC","AE",4,22,0.181818181818182,"1. ROUND OF 64"
"757",757,2018,2018-03-16,"N","W","Syracuse","ACC","TCU","B12",3,14,0.214285714285714,"1. ROUND OF 64"
"758",758,2018,2018-03-16,"N","L","TCU","B12","Syracuse","ACC",3,17,0.176470588235294,"1. ROUND OF 64"
"759",759,2018,2018-03-16,"N","L","New Mexico St.","WAC","Clemson","ACC",9,25,0.36,"1. ROUND OF 64"
"760",760,2018,2018-03-16,"N","W","Clemson","ACC","New Mexico St.","WAC",6,14,0.428571428571429,"1. ROUND OF 64"
"761",761,2018,2018-03-16,"N","W","Florida St.","ACC","Missouri","SEC",7,15,0.466666666666667,"1. ROUND OF 64"
"762",762,2018,2018-03-16,"N","L","Missouri","SEC","Florida St.","ACC",8,24,0.333333333333333,"1. ROUND OF 64"
"763",763,2018,2018-03-15,"N","L","Oklahoma","B12","Rhode Island","A10",4,20,0.2,"1. ROUND OF 64"
"764",764,2018,2018-03-15,"N","W","Rhode Island","A10","Oklahoma","B12",11,28,0.392857142857143,"1. ROUND OF 64"
"765",765,2018,2018-03-15,"N","L","Wright St.","Horz","Tennessee","SEC",4,21,0.19047619047619,"1. ROUND OF 64"
"766",766,2018,2018-03-15,"N","W","Tennessee","SEC","Wright St.","Horz",5,18,0.277777777777778,"1. ROUND OF 64"
"767",767,2018,2018-03-15,"N","L","UNC Greensboro","SC","Gonzaga","WCC",3,22,0.136363636363636,"1. ROUND OF 64"
"768",768,2018,2018-03-15,"N","W","Gonzaga","WCC","UNC Greensboro","SC",5,23,0.217391304347826,"1. ROUND OF 64"
"769",769,2018,2018-03-15,"N","L","Penn","Ivy","Kansas","B12",11,29,0.379310344827586,"1. ROUND OF 64"
"770",770,2018,2018-03-15,"N","W","Kansas","B12","Penn","Ivy",7,17,0.411764705882353,"1. ROUND OF 64"
"771",771,2018,2018-03-15,"N","L","Iona","MAAC","Duke","ACC",5,24,0.208333333333333,"1. ROUND OF 64"
"772",772,2018,2018-03-15,"N","W","Duke","ACC","Iona","MAAC",13,30,0.433333333333333,"1. ROUND OF 64"
"773",773,2018,2018-03-15,"N","W","Loyola Chicago","MVC","Miami FL","ACC",8,21,0.380952380952381,"1. ROUND OF 64"
"774",774,2018,2018-03-15,"N","L","Miami FL","ACC","Loyola Chicago","MVC",4,9,0.444444444444444,"1. ROUND OF 64"
"775",775,2018,2018-03-15,"N","L","South Dakota St.","Sum","Ohio St.","B10",13,31,0.419354838709677,"1. ROUND OF 64"
"776",776,2018,2018-03-15,"N","W","Ohio St.","B10","South Dakota St.","Sum",12,40,0.3,"1. ROUND OF 64"
"777",777,2018,2018-03-15,"N","L","North Carolina St.","ACC","Seton Hall","BE",11,30,0.366666666666667,"1. ROUND OF 64"
"778",778,2018,2018-03-15,"N","W","Seton Hall","BE","North Carolina St.","ACC",7,21,0.333333333333333,"1. ROUND OF 64"
"779",779,2018,2018-03-15,"N","L","Radford","BSth","Villanova","BE",8,24,0.333333333333333,"1. ROUND OF 64"
"780",780,2018,2018-03-15,"N","W","Villanova","BE","Radford","BSth",14,27,0.518518518518518,"1. ROUND OF 64"
"781",781,2018,2018-03-15,"N","L","Davidson","A10","Kentucky","SEC",11,33,0.333333333333333,"1. ROUND OF 64"
"782",782,2018,2018-03-15,"N","W","Kentucky","SEC","Davidson","A10",0,6,0,"1. ROUND OF 64"
"783",783,2018,2018-03-15,"N","L","Stephen F. Austin","Slnd","Texas Tech","B12",5,14,0.357142857142857,"1. ROUND OF 64"
"784",784,2018,2018-03-15,"N","W","Texas Tech","B12","Stephen F. Austin","Slnd",4,16,0.25,"1. ROUND OF 64"
"785",785,2018,2018-03-15,"N","L","San Diego St.","MWC","Houston","Amer",4,16,0.25,"1. ROUND OF 64"
"786",786,2018,2018-03-15,"N","W","Houston","Amer","San Diego St.","MWC",5,13,0.384615384615385,"1. ROUND OF 64"
"787",787,2018,2018-03-15,"N","W","Alabama","SEC","Virginia Tech","ACC",8,18,0.444444444444444,"1. ROUND OF 64"
"788",788,2018,2018-03-15,"N","L","Virginia Tech","ACC","Alabama","SEC",9,18,0.5,"1. ROUND OF 64"
"789",789,2018,2018-03-15,"N","W","Buffalo","MAC","Arizona","P12",15,30,0.5,"1. ROUND OF 64"
"790",790,2018,2018-03-15,"N","L","Arizona","P12","Buffalo","MAC",2,18,0.111111111111111,"1. ROUND OF 64"
"791",791,2018,2018-03-15,"N","L","St. Bonaventure","A10","Florida","SEC",3,19,0.157894736842105,"1. ROUND OF 64"
"792",792,2018,2018-03-15,"N","W","Florida","SEC","St. Bonaventure","A10",10,32,0.3125,"1. ROUND OF 64"
"793",793,2018,2018-03-15,"N","L","Montana","BSky","Michigan","B10",3,15,0.2,"1. ROUND OF 64"
"794",794,2018,2018-03-15,"N","W","Michigan","B10","Montana","BSky",5,16,0.3125,"1. ROUND OF 64"
"795",795,2018,2018-03-14,"N","W","Texas Southern","SWAC","North Carolina Central","MEAC",6,24,0.25,"0. FIRST FOUR"
"796",796,2018,2018-03-14,"N","L","North Carolina Central","MEAC","Texas Southern","SWAC",0,14,0,"0. FIRST FOUR"
"797",797,2018,2018-03-14,"N","W","Syracuse","ACC","Arizona St.","P12",7,20,0.35,"0. FIRST FOUR"
"798",798,2018,2018-03-14,"N","L","Arizona St.","P12","Syracuse","ACC",11,32,0.34375,"0. FIRST FOUR"
"799",799,2018,2018-03-13,"N","W","Radford","BSth","LIU Brooklyn","NEC",6,17,0.352941176470588,"0. FIRST FOUR"
"800",800,2018,2018-03-13,"N","L","LIU Brooklyn","NEC","Radford","BSth",7,26,0.269230769230769,"0. FIRST FOUR"
"801",801,2018,2018-03-13,"N","L","UCLA","P12","St. Bonaventure","A10",10,30,0.333333333333333,"0. FIRST FOUR"
"802",802,2018,2018-03-13,"N","W","St. Bonaventure","A10","UCLA","P12",4,19,0.210526315789474,"0. FIRST FOUR"
"803",803,2017,2017-04-03,"N","L","Gonzaga","WCC","North Carolina","ACC",8,19,0.421052631578947,"6. CHAMPIONSHIP"
"804",804,2017,2017-04-03,"N","W","North Carolina","ACC","Gonzaga","WCC",4,27,0.148148148148148,"6. CHAMPIONSHIP"
"805",805,2017,2017-04-01,"N","L","South Carolina","SEC","Gonzaga","WCC",7,20,0.35,"5. FINAL FOUR"
"806",806,2017,2017-04-01,"N","W","Gonzaga","WCC","South Carolina","SEC",9,19,0.473684210526316,"5. FINAL FOUR"
"807",807,2017,2017-04-01,"N","L","Oregon","P12","North Carolina","ACC",7,26,0.269230769230769,"5. FINAL FOUR"
"808",808,2017,2017-04-01,"N","W","North Carolina","ACC","Oregon","P12",8,21,0.380952380952381,"5. FINAL FOUR"
"809",809,2017,2017-03-26,"N","W","South Carolina","SEC","Florida","SEC",2,10,0.2,"4. ELITE EIGHT"
"810",810,2017,2017-03-26,"N","L","Florida","SEC","South Carolina","SEC",7,26,0.269230769230769,"4. ELITE EIGHT"
"811",811,2017,2017-03-26,"N","L","Kentucky","SEC","North Carolina","ACC",7,19,0.368421052631579,"4. ELITE EIGHT"
"812",812,2017,2017-03-26,"N","W","North Carolina","ACC","Kentucky","SEC",3,15,0.2,"4. ELITE EIGHT"
"813",813,2017,2017-03-25,"N","L","Xavier","BE","Gonzaga","WCC",2,16,0.125,"4. ELITE EIGHT"
"814",814,2017,2017-03-25,"N","W","Gonzaga","WCC","Xavier","BE",12,24,0.5,"4. ELITE EIGHT"
"815",815,2017,2017-03-25,"N","W","Oregon","P12","Kansas","B12",11,25,0.44,"4. ELITE EIGHT"
"816",816,2017,2017-03-25,"N","L","Kansas","B12","Oregon","P12",5,25,0.2,"4. ELITE EIGHT"
"817",817,2017,2017-03-24,"N","L","Butler","BE","North Carolina","ACC",8,28,0.285714285714286,"3. SWEET SIXTEEN"
"818",818,2017,2017-03-24,"N","W","North Carolina","ACC","Butler","BE",9,24,0.375,"3. SWEET SIXTEEN"
"819",819,2017,2017-03-24,"N","W","South Carolina","SEC","Baylor","B12",8,20,0.4,"3. SWEET SIXTEEN"
"820",820,2017,2017-03-24,"N","L","Baylor","B12","South Carolina","SEC",3,13,0.230769230769231,"3. SWEET SIXTEEN"
"821",821,2017,2017-03-24,"N","L","UCLA","P12","Kentucky","SEC",9,23,0.391304347826087,"3. SWEET SIXTEEN"
"822",822,2017,2017-03-24,"N","W","Kentucky","SEC","UCLA","P12",10,23,0.434782608695652,"3. SWEET SIXTEEN"
"823",823,2017,2017-03-24,"N","L","Wisconsin","B10","Florida","SEC",7,17,0.411764705882353,"3. SWEET SIXTEEN"
"824",824,2017,2017-03-24,"N","W","Florida","SEC","Wisconsin","B10",8,22,0.363636363636364,"3. SWEET SIXTEEN"
"825",825,2017,2017-03-23,"N","L","Michigan","B10","Oregon","P12",11,31,0.354838709677419,"3. SWEET SIXTEEN"
"826",826,2017,2017-03-23,"N","W","Oregon","P12","Michigan","B10",8,17,0.470588235294118,"3. SWEET SIXTEEN"
"827",827,2017,2017-03-23,"N","L","West Virginia","B12","Gonzaga","WCC",5,23,0.217391304347826,"3. SWEET SIXTEEN"
"828",828,2017,2017-03-23,"N","W","Gonzaga","WCC","West Virginia","B12",4,10,0.4,"3. SWEET SIXTEEN"
"829",829,2017,2017-03-23,"N","L","Purdue","B10","Kansas","B12",10,27,0.37037037037037,"3. SWEET SIXTEEN"
"830",830,2017,2017-03-23,"N","W","Kansas","B12","Purdue","B10",15,28,0.535714285714286,"3. SWEET SIXTEEN"
"831",831,2017,2017-03-23,"N","W","Xavier","BE","Arizona","P12",6,16,0.375,"3. SWEET SIXTEEN"
"832",832,2017,2017-03-23,"N","L","Arizona","P12","Xavier","BE",7,27,0.259259259259259,"3. SWEET SIXTEEN"
"833",833,2017,2017-03-19,"N","W","Michigan","B10","Louisville","ACC",6,17,0.352941176470588,"2. ROUND OF 32"
"834",834,2017,2017-03-19,"N","L","Louisville","ACC","Michigan","B10",5,20,0.25,"2. ROUND OF 32"
"835",835,2017,2017-03-19,"N","L","Wichita St.","MVC","Kentucky","SEC",8,24,0.333333333333333,"2. ROUND OF 32"
"836",836,2017,2017-03-19,"N","W","Kentucky","SEC","Wichita St.","MVC",7,18,0.388888888888889,"2. ROUND OF 32"
"837",837,2017,2017-03-19,"N","L","Michigan St.","B10","Kansas","B12",8,23,0.347826086956522,"2. ROUND OF 32"
"838",838,2017,2017-03-19,"N","W","Kansas","B12","Michigan St.","B10",8,20,0.4,"2. ROUND OF 32"
"839",839,2017,2017-03-19,"N","L","Arkansas","SEC","North Carolina","ACC",8,21,0.380952380952381,"2. ROUND OF 32"
"840",840,2017,2017-03-19,"N","W","North Carolina","ACC","Arkansas","SEC",5,17,0.294117647058824,"2. ROUND OF 32"
"841",841,2017,2017-03-19,"N","L","Rhode Island","A10","Oregon","P12",6,22,0.272727272727273,"2. ROUND OF 32"
"842",842,2017,2017-03-19,"N","W","Oregon","P12","Rhode Island","A10",7,16,0.4375,"2. ROUND OF 32"
"843",843,2017,2017-03-19,"N","L","USC","P12","Baylor","B12",9,22,0.409090909090909,"2. ROUND OF 32"
"844",844,2017,2017-03-19,"N","W","Baylor","B12","USC","P12",7,19,0.368421052631579,"2. ROUND OF 32"
"845",845,2017,2017-03-19,"N","W","South Carolina","SEC","Duke","ACC",7,22,0.318181818181818,"2. ROUND OF 32"
"846",846,2017,2017-03-19,"N","L","Duke","ACC","South Carolina","SEC",10,27,0.37037037037037,"2. ROUND OF 32"
"847",847,2017,2017-03-19,"N","L","Cincinnati","Amer","UCLA","P12",7,20,0.35,"2. ROUND OF 32"
"848",848,2017,2017-03-19,"N","W","UCLA","P12","Cincinnati","Amer",11,28,0.392857142857143,"2. ROUND OF 32"
"849",849,2017,2017-03-18,"N","L","Notre Dame","ACC","West Virginia","B12",10,28,0.357142857142857,"2. ROUND OF 32"
"850",850,2017,2017-03-18,"N","W","West Virginia","B12","Notre Dame","ACC",8,14,0.571428571428571,"2. ROUND OF 32"
"851",851,2017,2017-03-18,"N","W","Wisconsin","B10","Villanova","BE",6,18,0.333333333333333,"2. ROUND OF 32"
"852",852,2017,2017-03-18,"N","L","Villanova","BE","Wisconsin","B10",5,16,0.3125,"2. ROUND OF 32"
"853",853,2017,2017-03-18,"N","L","Northwestern","B10","Gonzaga","WCC",8,24,0.333333333333333,"2. ROUND OF 32"
"854",854,2017,2017-03-18,"N","W","Gonzaga","WCC","Northwestern","B10",4,16,0.25,"2. ROUND OF 32"
"855",855,2017,2017-03-18,"N","W","Xavier","BE","Florida St.","ACC",11,17,0.647058823529412,"2. ROUND OF 32"
"856",856,2017,2017-03-18,"N","L","Florida St.","ACC","Xavier","BE",4,21,0.19047619047619,"2. ROUND OF 32"
"857",857,2017,2017-03-18,"N","L","Middle Tennessee","CUSA","Butler","BE",4,19,0.210526315789474,"2. ROUND OF 32"
"858",858,2017,2017-03-18,"N","W","Butler","BE","Middle Tennessee","CUSA",8,15,0.533333333333333,"2. ROUND OF 32"
"859",859,2017,2017-03-18,"N","L","Saint Mary's","WCC","Arizona","P12",5,21,0.238095238095238,"2. ROUND OF 32"
"860",860,2017,2017-03-18,"N","W","Arizona","P12","Saint Mary's","WCC",4,11,0.363636363636364,"2. ROUND OF 32"
"861",861,2017,2017-03-18,"N","L","Virginia","ACC","Florida","SEC",1,15,0.0666666666666667,"2. ROUND OF 32"
"862",862,2017,2017-03-18,"N","W","Florida","SEC","Virginia","ACC",8,21,0.380952380952381,"2. ROUND OF 32"
"863",863,2017,2017-03-18,"N","L","Iowa St.","B12","Purdue","B10",7,23,0.304347826086957,"2. ROUND OF 32"
"864",864,2017,2017-03-18,"N","W","Purdue","B10","Iowa St.","B12",8,26,0.307692307692308,"2. ROUND OF 32"
"865",865,2017,2017-03-17,"N","L","Oklahoma St.","B12","Michigan","B10",7,16,0.4375,"1. ROUND OF 64"
"866",866,2017,2017-03-17,"N","W","Michigan","B10","Oklahoma St.","B12",16,29,0.551724137931034,"1. ROUND OF 64"
"867",867,2017,2017-03-17,"N","L","New Mexico St.","WAC","Baylor","B12",8,22,0.363636363636364,"1. ROUND OF 64"
"868",868,2017,2017-03-17,"N","W","Baylor","B12","New Mexico St.","WAC",4,8,0.5,"1. ROUND OF 64"
"869",869,2017,2017-03-17,"N","L","Seton Hall","BE","Arkansas","SEC",6,17,0.352941176470588,"1. ROUND OF 64"
"870",870,2017,2017-03-17,"N","W","Arkansas","SEC","Seton Hall","BE",3,7,0.428571428571429,"1. ROUND OF 64"
"871",871,2017,2017-03-17,"N","L","Iona","MAAC","Oregon","P12",10,26,0.384615384615385,"1. ROUND OF 64"
"872",872,2017,2017-03-17,"N","W","Oregon","P12","Iona","MAAC",9,23,0.391304347826087,"1. ROUND OF 64"
"873",873,2017,2017-03-17,"N","L","Jacksonville St.","OVC","Louisville","ACC",10,19,0.526315789473684,"1. ROUND OF 64"
"874",874,2017,2017-03-17,"N","W","Louisville","ACC","Jacksonville St.","OVC",5,15,0.333333333333333,"1. ROUND OF 64"
"875",875,2017,2017-03-17,"N","W","USC","P12","SMU","Amer",8,28,0.285714285714286,"1. ROUND OF 64"
"876",876,2017,2017-03-17,"N","L","SMU","Amer","USC","P12",9,23,0.391304347826087,"1. ROUND OF 64"
"877",877,2017,2017-03-17,"N","L","Texas Southern","SWAC","North Carolina","ACC",7,27,0.259259259259259,"1. ROUND OF 64"
"878",878,2017,2017-03-17,"N","W","North Carolina","ACC","Texas Southern","SWAC",8,22,0.363636363636364,"1. ROUND OF 64"
"879",879,2017,2017-03-17,"N","W","Rhode Island","A10","Creighton","BE",4,21,0.19047619047619,"1. ROUND OF 64"
"880",880,2017,2017-03-17,"N","L","Creighton","BE","Rhode Island","A10",7,23,0.304347826086957,"1. ROUND OF 64"
"881",881,2017,2017-03-17,"N","L","UC Davis","BW","Kansas","B12",4,20,0.2,"1. ROUND OF 64"
"882",882,2017,2017-03-17,"N","W","Kansas","B12","UC Davis","BW",11,25,0.44,"1. ROUND OF 64"
"883",883,2017,2017-03-17,"N","W","Wichita St.","MVC","Dayton","A10",6,20,0.3,"1. ROUND OF 64"
"884",884,2017,2017-03-17,"N","L","Dayton","A10","Wichita St.","MVC",7,22,0.318181818181818,"1. ROUND OF 64"
"885",885,2017,2017-03-17,"N","L","Troy","SB","Duke","ACC",5,23,0.217391304347826,"1. ROUND OF 64"
"886",886,2017,2017-03-17,"N","W","Duke","ACC","Troy","SB",13,28,0.464285714285714,"1. ROUND OF 64"
"887",887,2017,2017-03-17,"N","L","Kansas St.","B12","Cincinnati","Amer",7,18,0.388888888888889,"1. ROUND OF 64"
"888",888,2017,2017-03-17,"N","W","Cincinnati","Amer","Kansas St.","B12",5,11,0.454545454545455,"1. ROUND OF 64"
"889",889,2017,2017-03-17,"N","W","Michigan St.","B10","Miami FL","ACC",6,20,0.3,"1. ROUND OF 64"
"890",890,2017,2017-03-17,"N","L","Miami FL","ACC","Michigan St.","B10",4,16,0.25,"1. ROUND OF 64"
"891",891,2017,2017-03-17,"N","L","Kent St.","MAC","UCLA","P12",9,22,0.409090909090909,"1. ROUND OF 64"
"892",892,2017,2017-03-17,"N","W","UCLA","P12","Kent St.","MAC",7,14,0.5,"1. ROUND OF 64"
"893",893,2017,2017-03-17,"N","L","Marquette","BE","South Carolina","SEC",11,28,0.392857142857143,"1. ROUND OF 64"
"894",894,2017,2017-03-17,"N","W","South Carolina","SEC","Marquette","BE",8,24,0.333333333333333,"1. ROUND OF 64"
"895",895,2017,2017-03-17,"N","L","Northern Kentucky","Horz","Kentucky","SEC",8,32,0.25,"1. ROUND OF 64"
"896",896,2017,2017-03-17,"N","W","Kentucky","SEC","Northern Kentucky","Horz",3,17,0.176470588235294,"1. ROUND OF 64"
"897",897,2017,2017-03-16,"N","L","Princeton","Ivy","Notre Dame","ACC",8,31,0.258064516129032,"1. ROUND OF 64"
"898",898,2017,2017-03-16,"N","W","Notre Dame","ACC","Princeton","Ivy",4,11,0.363636363636364,"1. ROUND OF 64"
"899",899,2017,2017-03-16,"N","L","UNC Wilmington","CAA","Virginia","ACC",10,26,0.384615384615385,"1. ROUND OF 64"
"900",900,2017,2017-03-16,"N","W","Virginia","ACC","UNC Wilmington","CAA",7,17,0.411764705882353,"1. ROUND OF 64"
"901",901,2017,2017-03-16,"N","L","Winthrop","BSth","Butler","BE",9,25,0.36,"1. ROUND OF 64"
"902",902,2017,2017-03-16,"N","W","Butler","BE","Winthrop","BSth",8,19,0.421052631578947,"1. ROUND OF 64"
"903",903,2017,2017-03-16,"N","L","South Dakota St.","Sum","Gonzaga","WCC",5,20,0.25,"1. ROUND OF 64"
"904",904,2017,2017-03-16,"N","W","Gonzaga","WCC","South Dakota St.","Sum",8,30,0.266666666666667,"1. ROUND OF 64"
"905",905,2017,2017-03-16,"N","L","Bucknell","Pat","West Virginia","B12",9,20,0.45,"1. ROUND OF 64"
"906",906,2017,2017-03-16,"N","W","West Virginia","B12","Bucknell","Pat",5,11,0.454545454545455,"1. ROUND OF 64"
"907",907,2017,2017-03-16,"N","L","East Tennessee St.","SC","Florida","SEC",9,24,0.375,"1. ROUND OF 64"
"908",908,2017,2017-03-16,"N","W","Florida","SEC","East Tennessee St.","SC",7,22,0.318181818181818,"1. ROUND OF 64"
"909",909,2017,2017-03-16,"N","W","Middle Tennessee","CUSA","Minnesota","B10",7,13,0.538461538461538,"1. ROUND OF 64"
"910",910,2017,2017-03-16,"N","L","Minnesota","B10","Middle Tennessee","CUSA",6,21,0.285714285714286,"1. ROUND OF 64"
"911",911,2017,2017-03-16,"N","L","Vanderbilt","SEC","Northwestern","B10",9,26,0.346153846153846,"1. ROUND OF 64"
"912",912,2017,2017-03-16,"N","W","Northwestern","B10","Vanderbilt","SEC",6,14,0.428571428571429,"1. ROUND OF 64"
"913",913,2017,2017-03-16,"N","W","Xavier","BE","Maryland","B10",9,23,0.391304347826087,"1. ROUND OF 64"
"914",914,2017,2017-03-16,"N","L","Maryland","B10","Xavier","BE",7,27,0.259259259259259,"1. ROUND OF 64"
"915",915,2017,2017-03-16,"N","L","Mount St. Mary's","NEC","Villanova","BE",5,21,0.238095238095238,"1. ROUND OF 64"
"916",916,2017,2017-03-16,"N","W","Villanova","BE","Mount St. Mary's","NEC",6,17,0.352941176470588,"1. ROUND OF 64"
"917",917,2017,2017-03-16,"N","L","Vermont","AE","Purdue","B10",10,27,0.37037037037037,"1. ROUND OF 64"
"918",918,2017,2017-03-16,"N","W","Purdue","B10","Vermont","AE",9,20,0.45,"1. ROUND OF 64"
"919",919,2017,2017-03-16,"N","L","VCU","A10","Saint Mary's","WCC",2,13,0.153846153846154,"1. ROUND OF 64"
"920",920,2017,2017-03-16,"N","W","Saint Mary's","WCC","VCU","A10",6,17,0.352941176470588,"1. ROUND OF 64"
"921",921,2017,2017-03-16,"N","L","Nevada","MWC","Iowa St.","B12",8,26,0.307692307692308,"1. ROUND OF 64"
"922",922,2017,2017-03-16,"N","W","Iowa St.","B12","Nevada","MWC",8,19,0.421052631578947,"1. ROUND OF 64"
"923",923,2017,2017-03-16,"N","L","Florida Gulf Coast","ASun","Florida St.","ACC",8,28,0.285714285714286,"1. ROUND OF 64"
"924",924,2017,2017-03-16,"N","W","Florida St.","ACC","Florida Gulf Coast","ASun",2,13,0.153846153846154,"1. ROUND OF 64"
"925",925,2017,2017-03-16,"N","L","Virginia Tech","ACC","Wisconsin","B10",7,17,0.411764705882353,"1. ROUND OF 64"
"926",926,2017,2017-03-16,"N","W","Wisconsin","B10","Virginia Tech","ACC",13,31,0.419354838709677,"1. ROUND OF 64"
